Date,PM2.5,PM10,RH,SR
23-01-2017 10:00,134.59,294.51,56.99,0
23-01-2017 11:00,213.17,616.67,36.83,439.33
23-01-2017 12:00,177.67,458.67,35.25,434.58
23-01-2017 13:00,143.33,424.83,34.92,432.75
23-01-2017 14:00,122.83,414.33,35.83,419.75
23-01-2017 15:00,88.17,411.33,37.67,386
23-01-2017 16:00,96.5,411.17,41.75,331.33
23-01-2017 17:00,111.5,524.33,45.83,101.08
23-01-2017 18:00,127,501.33,52.08,12.67
23-01-2017 19:00,153,555.5,58.08,12.25
23-01-2017 20:00,200.67,967.83,61.67,12.58
23-01-2017 21:00,171.33,491.83,64.33,12.25
23-01-2017 22:00,203.33,571.67,65.33,12.42
23-01-2017 23:00,176.5,355.5,66.67,12.5
24-01-2017 00:00,162.5,368.17,67.92,12.42
24-01-2017 01:00,189.33,321.67,70.33,12.33
24-01-2017 02:00,230.83,464.67,73.42,12.17
24-01-2017 03:00,209.67,476.25,75.17,12.29
24-01-2017 04:00,225.17,390,75.67,12.17
24-01-2017 05:00,193.83,387.5,73.5,12.58
24-01-2017 06:00,237.83,506.33,72.92,13.08
24-01-2017 07:00,267.83,686.83,74,155.17
24-01-2017 08:00,312.5,823.83,70.5,408.67
24-01-2017 09:00,386.5,887.17,51.79,425.17
24-01-2017 10:00,349,751.83,36.58,432.17
24-01-2017 11:00,247.67,694.83,35.92,433.08
24-01-2017 12:00,237.17,554.33,34.08,432
24-01-2017 13:00,212.33,505.83,32.67,425.83
24-01-2017 14:00,183.33,500.33,33.42,413.96
24-01-2017 15:00,167.33,456.5,36.58,380.5
24-01-2017 16:00,104.67,370.83,38.25,309
24-01-2017 17:00,112,503.67,42.33,112.25
24-01-2017 18:00,150.67,813.5,49,12.75
24-01-2017 19:00,260.17,294.51,51.58,12.42
24-01-2017 20:00,333,294.51,54.08,12.42
24-01-2017 21:00,309.5,294.51,58,12.25
24-01-2017 22:00,362.83,294.51,60.92,12.25
24-01-2017 23:00,442,294.51,64,12.33
25-01-2017 00:00,470.17,294.51,63.17,12.42
25-01-2017 01:00,384.33,711,64.08,12.08
25-01-2017 02:00,373.17,722.67,65.58,12.25
25-01-2017 03:00,351.17,757.17,66.33,12.33
25-01-2017 04:00,312,659.33,66.5,12.5
25-01-2017 05:00,309.33,753,65.5,12.25
25-01-2017 06:00,298,691.17,65.67,12.83
25-01-2017 07:00,302,666.17,65.83,109.92
25-01-2017 08:00,275.83,468.83,64.67,355.08
25-01-2017 09:00,288.33,492.83,60.17,419.5
25-01-2017 10:00,246.83,432.33,54.75,430.83
25-01-2017 11:00,197.83,378.83,52.5,424.25
25-01-2017 12:00,154.83,348.83,51.17,431.17
25-01-2017 13:00,141.12,327.25,48.62,426.62
25-01-2017 14:00,125,321.67,50,408.5
25-01-2017 15:00,148.83,329.83,52.83,387.33
25-01-2017 16:00,164.67,377.67,53.42,330.67
25-01-2017 17:00,153.33,371,55.92,108.08
25-01-2017 18:00,180.83,365,58.67,12.58
25-01-2017 19:00,183.67,338.67,56.42,12.33
25-01-2017 20:00,171.83,354.5,57.25,12.42
25-01-2017 21:00,151.67,335.67,60.83,12.33
25-01-2017 22:00,183.83,315,60.42,12.33
25-01-2017 23:00,204.17,376,61.92,12.42
26-01-2017 00:00,208,406,67.42,12.25
26-01-2017 01:00,203.67,389.33,68.33,12.25
26-01-2017 02:00,223.17,266.42,68.42,12.17
26-01-2017 03:00,176.5,221,68.92,12.17
26-01-2017 04:00,159.83,221,68.83,12.08
26-01-2017 05:00,141,217.5,69,12.42
26-01-2017 06:00,150,199.5,69.75,13.58
26-01-2017 07:00,146.33,200,68,192.67
26-01-2017 08:00,150.83,219.33,62.67,183.67
26-01-2017 09:00,144.33,241.83,62.5,236.75
26-01-2017 10:00,166.33,278,63.17,208.17
26-01-2017 11:00,165.83,404.83,68.83,187.92
26-01-2017 12:00,153.17,236.83,75.92,100.92
26-01-2017 13:00,144.5,212.83,79.92,180.5
26-01-2017 14:00,147,145.83,81.08,198.67
26-01-2017 15:00,142.33,137.17,82,48.25
26-01-2017 16:00,117.5,121.17,82.67,38.58
26-01-2017 17:00,107.83,105.5,83,28.08
26-01-2017 18:00,89,71.5,83.17,17.08
26-01-2017 19:00,49.33,63.17,83,15.17
26-01-2017 20:00,43.5,54.83,83,12.42
26-01-2017 21:00,10,34.83,82.33,12
26-01-2017 22:00,28.67,34.33,79.42,11.58
26-01-2017 23:00,20.83,14.67,76.92,11.92
27-01-2017 00:00,17.5,33,77.67,12
27-01-2017 01:00,34.67,32.67,79.42,12.5
27-01-2017 02:00,52.17,31.75,80.58,12.92
27-01-2017 03:00,22.5,34.17,81.75,13.08
27-01-2017 04:00,19.83,36.67,82,12.92
27-01-2017 05:00,20,45.17,82,12.42
27-01-2017 06:00,28,45,82,12.92
27-01-2017 07:00,45,44.5,81.83,36.92
27-01-2017 08:00,58.33,72.83,80.92,276
27-01-2017 09:00,77.67,96,77.92,403.83
27-01-2017 10:00,83.67,67,73.25,434.17
27-01-2017 11:00,49.83,72.5,70.96,430.38
27-01-2017 12:00,63.67,76.83,62.92,461.67
27-01-2017 13:00,60.5,100.67,56.75,458.42
27-01-2017 14:00,53,158,53.42,444.75
27-01-2017 15:00,52.17,79.17,53.33,410.5
27-01-2017 16:00,48.67,86.67,58.08,387.58
27-01-2017 17:00,57.33,96,63.75,175.79
27-01-2017 18:00,84.67,103.17,68.08,15.42
27-01-2017 19:00,91.5,121.83,71,14.5
27-01-2017 20:00,105.67,162.67,72,12.92
27-01-2017 21:00,94.67,171.17,72.75,12.92
27-01-2017 22:00,124.17,170,73.83,12.83
27-01-2017 23:00,127,157.88,75.08,12.75
28-01-2017 00:00,113.67,143,76.5,14.17
28-01-2017 01:00,125.67,145.5,77.58,14.08
28-01-2017 02:00,136.5,152.17,78,14
28-01-2017 03:00,101.33,127.33,79.25,13.42
28-01-2017 04:00,110.38,150.38,80,12.33
28-01-2017 05:00,93.17,158.67,80.5,12.67
28-01-2017 06:00,103.67,153.83,81,13.33
28-01-2017 07:00,126.5,168.33,81.83,121.83
28-01-2017 08:00,125.33,198.67,82,387.17
28-01-2017 09:00,133.67,214,80.75,442.83
28-01-2017 10:00,144.33,203.17,75,465.75
28-01-2017 11:00,156,223.67,61.25,468.08
28-01-2017 12:00,148.33,215.5,53.42,468.08
28-01-2017 13:00,104.5,175.67,53.17,462.33
28-01-2017 14:00,76.5,144.33,55.58,455.75
28-01-2017 15:00,72.33,164.17,55.92,435
28-01-2017 16:00,63.67,131.33,59.83,382.08
28-01-2017 17:00,65.83,133.83,66.42,136.08
28-01-2017 18:00,90.5,116.17,70.5,12.58
28-01-2017 19:00,115,131.17,73.42,12.42
28-01-2017 20:00,99.83,134.83,74.92,12.5
28-01-2017 21:00,102.83,171.33,75.17,12.33
28-01-2017 22:00,120.83,156.17,76.5,12.08
28-01-2017 23:00,119.33,154.83,77.5,12.08
29-01-2017 00:00,141.67,194,78.75,13
29-01-2017 01:00,148.83,194.83,79.25,12.83
29-01-2017 02:00,166.17,200.5,80,13.58
29-01-2017 03:00,151.5,199.5,80,12.25
29-01-2017 04:00,114.33,142.17,81,12
29-01-2017 05:00,115.17,150,81,12
29-01-2017 06:00,88.62,136,81,12.58
29-01-2017 07:00,109,140.83,81,142.5
29-01-2017 08:00,119.17,145.5,80,410.25
29-01-2017 09:00,125.83,173.83,74.92,455.33
29-01-2017 10:00,147.5,172.67,65.92,466.83
29-01-2017 11:00,104.67,144.83,57.75,468.75
29-01-2017 12:00,76.5,142.67,52.25,464.5
29-01-2017 13:00,69.17,161.17,49.5,459.92
29-01-2017 14:00,74.17,167.5,49.83,449.33
29-01-2017 15:00,93,195.17,52.25,431.08
29-01-2017 16:00,82,191.33,53.92,399.58
29-01-2017 17:00,79,165.5,58.25,191.25
29-01-2017 18:00,94.5,162.67,63.58,14.17
29-01-2017 19:00,126.33,221.33,67.58,12.33
29-01-2017 20:00,151.67,281.33,71.08,12.42
29-01-2017 21:00,173.83,321.33,73.58,12.42
29-01-2017 22:00,195.5,317.5,75.08,12.17
29-01-2017 23:00,214.67,353.5,77.08,12.17
30-01-2017 00:00,245.67,410.67,78.75,13.92
30-01-2017 01:00,252,369.5,79.58,13.92
30-01-2017 02:00,363.25,439.5,80.25,14.25
30-01-2017 03:00,393.83,459.83,81,14.08
30-01-2017 04:00,220.83,271.67,81,13.08
30-01-2017 05:00,183.17,281.17,81,13.58
30-01-2017 06:00,180,266.17,81.17,15.33
30-01-2017 07:00,210,264.33,81.92,199.67
30-01-2017 08:00,208.17,277.5,79.79,434.71
30-01-2017 09:00,213,301.67,72.75,450.67
30-01-2017 10:00,274.83,374.33,63.25,458.42
30-01-2017 11:00,225,312,53.25,459.42
30-01-2017 12:00,172.17,271.5,48.75,456.83
30-01-2017 13:00,134.83,295.17,46.58,449.42
30-01-2017 14:00,145.17,308.5,46.62,441.17
30-01-2017 15:00,142,332.5,43.75,423.75
30-01-2017 16:00,95.17,265.17,46,378
30-01-2017 17:00,89.5,251.58,52.33,170.58
30-01-2017 18:00,110.33,302.67,61,13.5
30-01-2017 19:00,135.33,275,66.58,12.42
30-01-2017 20:00,181,399.5,70.92,12.38
30-01-2017 21:00,211.5,546.67,72.42,12.25
30-01-2017 22:00,274.83,598.17,74.67,12.08
30-01-2017 23:00,335.33,876,76.58,12.25
31-01-2017 00:00,377.67,935.83,77.75,13.42
31-01-2017 01:00,449.5,929.5,79.25,14
31-01-2017 02:00,523.33,851.17,80.17,13.83
31-01-2017 03:00,414.83,597,80.33,13.67
31-01-2017 04:00,337.33,573.5,81,12.67
31-01-2017 05:00,326.67,456.5,81.08,12.58
31-01-2017 06:00,318.17,458,81.5,14.5
31-01-2017 07:00,321.17,433,82,237.21
31-01-2017 08:00,258,337.67,79.5,432.33
31-01-2017 09:00,251.5,350.83,66.25,444.33
31-01-2017 10:00,186,293.17,52.17,450.58
31-01-2017 11:00,147.17,263.83,47.08,450.42
31-01-2017 12:00,161.17,305.5,47,454.58
31-01-2017 13:00,186.5,338,41.08,450.54
31-01-2017 14:00,104.67,257.33,38.17,443.25
31-01-2017 15:00,79.83,254.5,38.08,417.25
31-01-2017 16:00,69,302.5,47.42,381.92
31-01-2017 17:00,92.67,383.5,52.67,172.75
31-01-2017 18:00,88.75,287.75,57.5,13.75
31-01-2017 19:00,104.17,351.5,60.08,12.33
31-01-2017 20:00,85.33,259.33,63.08,12.58
31-01-2017 21:00,92.83,264.67,66.67,12.67
31-01-2017 22:00,120.17,271.67,68.75,12.33
31-01-2017 23:00,110.17,210.83,71.42,12.17
01-02-2017 00:00,107.83,191.17,73.58,12.83
01-02-2017 01:00,130.5,207.83,75.83,13.5
01-02-2017 02:00,188,259,77.58,14
01-02-2017 03:00,151.17,248.17,79,13.5
01-02-2017 04:00,206,257.67,79,12.67
01-02-2017 05:00,147.17,208.5,79.42,12.92
01-02-2017 06:00,131.33,241,80.08,14.92
01-02-2017 07:00,154.5,227.5,81,237.5
01-02-2017 08:00,184.33,284.12,78.33,438.5
01-02-2017 09:00,177.83,286.17,68.67,452.83
01-02-2017 10:00,206.33,331,54.92,458.83
01-02-2017 11:00,172.33,369.5,51.17,463.58
01-02-2017 12:00,137.33,450.5,46.08,463.62
01-02-2017 13:00,102,385.5,41.92,455.75
01-02-2017 14:00,89.17,345.67,39.67,446.67
01-02-2017 15:00,74.5,346.83,42.5,419
01-02-2017 16:00,74.83,425.83,46.42,369.92
01-02-2017 17:00,87.25,494.88,47.83,148.17
01-02-2017 18:00,83.17,463.67,54.08,13.33
01-02-2017 19:00,126.33,491.83,61.33,12.67
01-02-2017 20:00,139.83,535,66.25,12.5
01-02-2017 21:00,158.33,640.17,69.42,12.58
01-02-2017 22:00,215.5,701.17,72.08,12.33
01-02-2017 23:00,270.17,765.83,74.46,12.29
02-02-2017 00:00,274,790.67,75.75,12.92
02-02-2017 01:00,254,571.33,76.67,14.08
02-02-2017 02:00,324.33,580,78.42,15
02-02-2017 03:00,307,596.5,79.08,14.42
02-02-2017 04:00,329.33,714,80,13
02-02-2017 05:00,286.17,515,80.46,13
02-02-2017 06:00,262,494,81,19.83
02-02-2017 07:00,266.33,419.83,81.33,246
02-02-2017 08:00,304,472,79.25,433
02-02-2017 09:00,361.83,626.17,66.33,442.58
02-02-2017 10:00,385.5,599.5,49.58,448.83
02-02-2017 11:00,257.17,763.83,42.79,448.33
02-02-2017 12:00,236.67,851,37.58,454.25
02-02-2017 13:00,142.5,601.67,30.42,441.75
02-02-2017 14:00,76,526.83,25.33,439.33
02-02-2017 15:00,59.83,535.33,30.67,409.67
02-02-2017 16:00,85.17,668.67,35.5,367.08
02-02-2017 17:00,113.83,714.67,40.75,152.08
02-02-2017 18:00,109.67,679,48.5,13.92
02-02-2017 19:00,148.17,826,55.5,12.42
02-02-2017 20:00,175.5,923.5,59.42,12.25
02-02-2017 21:00,192.5,294.51,64.08,12.58
02-02-2017 22:00,240.33,294.51,67.58,12.42
02-02-2017 23:00,237.33,934.33,69.83,12.33
03-02-2017 00:00,214.5,824,72.42,12.75
03-02-2017 01:00,226,708.67,74.75,12.92
03-02-2017 02:00,264,666,76.33,13.92
03-02-2017 03:00,231.83,596.17,77.5,14.58
03-02-2017 04:00,239.17,606,78.08,13.58
03-02-2017 05:00,217,449.67,78.83,13.75
03-02-2017 06:00,275.83,705.83,79.25,19.83
03-02-2017 07:00,264.33,780,79.75,274.25
03-02-2017 08:00,231.75,768.17,75.67,429.5
03-02-2017 09:00,228.83,479.5,60.42,442.92
03-02-2017 10:00,268.5,604.17,44.58,445.67
03-02-2017 11:00,206.5,705,37.58,449.58
03-02-2017 12:00,134.17,640.67,36.08,447.33
03-02-2017 13:00,137,558.83,35.17,438.67
03-02-2017 14:00,150.67,526.83,34,429.08
03-02-2017 15:00,166.5,662.25,35,408.75
03-02-2017 16:00,153.17,754,37.75,374.83
03-02-2017 17:00,127.5,617.67,42.17,150.92
03-02-2017 18:00,149.5,794,48.92,13.25
03-02-2017 19:00,181.83,294.51,53.25,12.42
03-02-2017 20:00,236,294.51,56.33,12.75
03-02-2017 21:00,263.67,294.51,55.58,12.54
03-02-2017 22:00,281.83,925.17,59.42,12.58
03-02-2017 23:00,308.5,294.51,63.92,12.58
04-02-2017 00:00,326.83,294.51,67.42,12.67
04-02-2017 01:00,349.33,294.51,70.33,12.67
04-02-2017 02:00,312.17,960.33,71.83,12.83
04-02-2017 03:00,304,731,73.33,13.08
04-02-2017 04:00,339,702.17,75.5,12.83
04-02-2017 05:00,232.5,442.5,77,13
04-02-2017 06:00,203.83,359.5,77.17,15.58
04-02-2017 07:00,223.83,334,77.92,223.08
04-02-2017 08:00,233.5,352,75.92,409.83
04-02-2017 09:00,262.33,389.25,70.08,437.25
04-02-2017 10:00,259.33,369,64.33,450
04-02-2017 11:00,200.17,359.88,58.58,453.67
04-02-2017 12:00,143.83,338.25,55.08,451
04-02-2017 13:00,134.67,284.75,54.08,442.25
04-02-2017 14:00,147.33,252.83,57.33,433.25
04-02-2017 15:00,164.67,312,54.42,418.58
04-02-2017 16:00,143.67,312,56.5,383.75
04-02-2017 17:00,151.33,314.33,58,170.08
04-02-2017 18:00,174.17,319,60.75,13.92
04-02-2017 19:00,178,284.17,63.83,12.33
04-02-2017 20:00,167.67,285.67,65.58,12.25
04-02-2017 21:00,168.17,287.83,67.58,12.5
04-02-2017 22:00,179.83,280.33,68,12.17
04-02-2017 23:00,184.17,269.17,67.42,12.58
05-02-2017 00:00,184.67,260,65.92,12.33
05-02-2017 01:00,177.17,274.5,66.17,12.42
05-02-2017 02:00,144.5,216.67,66.42,12.42
05-02-2017 03:00,130.5,198,67.17,12.25
05-02-2017 04:00,141.67,246.5,68.08,12.67
05-02-2017 05:00,146.33,300.83,68.75,12.58
05-02-2017 06:00,152.67,341.67,69,13.42
05-02-2017 07:00,153.75,252.25,69,126.08
05-02-2017 08:00,174,269.5,68,387.42
05-02-2017 09:00,177.17,272.67,64.92,413.58
05-02-2017 10:00,165.67,255.67,63.17,439.92
05-02-2017 11:00,151.67,277.17,60.83,434.33
05-02-2017 12:00,136.17,260.17,58.67,441.58
05-02-2017 13:00,118.5,220.17,55.58,445.21
05-02-2017 14:00,126.17,218.33,54.25,446.67
05-02-2017 15:00,128.67,233.33,55.33,427.75
05-02-2017 16:00,138.67,248.33,57.92,380.5
05-02-2017 17:00,149.83,240.67,59.67,146.17
05-02-2017 18:00,160.67,242.33,61.58,14.33
05-02-2017 19:00,146.17,270.67,64.42,12.5
05-02-2017 20:00,163.17,480,69.58,12.83
05-02-2017 21:00,204.5,636.5,72.75,12.58
05-02-2017 22:00,272.33,813.5,74.58,12.75
05-02-2017 23:00,344.17,960.83,76.67,12.92
06-02-2017 00:00,323.5,585,78,13.08
06-02-2017 01:00,340.5,590.67,79.67,13.25
06-02-2017 02:00,343.17,616.67,80.58,13.42
06-02-2017 03:00,353.17,573.17,81.58,13.42
06-02-2017 04:00,268,404.17,82,13.08
06-02-2017 05:00,245.67,367,82,13
06-02-2017 06:00,288.88,438.62,82,14.92
06-02-2017 07:00,308.83,556.62,82,208.75
06-02-2017 08:00,239.83,778.33,80.33,420.5
06-02-2017 09:00,257.83,617.67,73.42,444.92
06-02-2017 10:00,301.33,679.33,63.08,454.17
06-02-2017 11:00,277.33,660.67,52.17,459.92
06-02-2017 12:00,159.83,609,40.79,459.04
06-02-2017 13:00,92.67,591,41.5,449.83
06-02-2017 14:00,104,491.33,37.42,442.33
06-02-2017 15:00,70.5,452.5,37.75,418.5
06-02-2017 16:00,76.33,498,38.75,371.67
06-02-2017 17:00,71.33,502.83,43,179.42
06-02-2017 18:00,90,562.33,45.42,14.17
06-02-2017 19:00,98.17,470.5,45.42,12.33
06-02-2017 20:00,85.33,388.67,47.67,12.33
06-02-2017 21:00,70.83,417.17,53.92,12.58
06-02-2017 22:00,89,298.67,53.33,12.17
06-02-2017 23:00,81.5,322.67,52.83,12.58
07-02-2017 00:00,72.67,286,52.33,12.5
07-02-2017 01:00,85.67,194.67,55.67,12.58
07-02-2017 02:00,55.83,115,56.42,12.25
07-02-2017 03:00,41.17,125.5,58.08,12.42
07-02-2017 04:00,46.33,132.83,61.17,12.42
07-02-2017 05:00,41.5,187.75,62,12.25
07-02-2017 06:00,46.17,280.33,60.75,17.33
07-02-2017 07:00,94.83,318.5,56.75,296.5
07-02-2017 08:00,107.83,504.5,47.33,445.5
07-02-2017 09:00,99.5,485.33,41.92,461.33
07-02-2017 10:00,83.33,296,41.08,467.42
07-02-2017 11:00,61.17,271.33,39.17,471.33
07-02-2017 12:00,43,299.17,35.75,467.58
07-02-2017 13:00,51.83,319.38,33.67,454.67
07-02-2017 14:00,72.83,419,33.58,449.25
07-02-2017 15:00,80.83,402.5,35.67,425.58
07-02-2017 16:00,76.83,365.83,38.42,393.67
07-02-2017 17:00,89.5,493.83,44.12,209.04
07-02-2017 18:00,106.83,575.67,49.17,14.08
07-02-2017 19:00,105.17,400.83,52.25,12.67
07-02-2017 20:00,103.5,477.17,55.08,12.33
07-02-2017 21:00,115.83,537,57.83,12.42
07-02-2017 22:00,124.67,440.83,60.83,12.58
07-02-2017 23:00,170.5,572.83,63,12.29
08-02-2017 00:00,153.67,387,62.08,12.42
08-02-2017 01:00,134.5,363.5,63.58,12.42
08-02-2017 02:00,143.83,249.17,65.75,12.42
08-02-2017 03:00,125.83,260.67,67.58,12.17
08-02-2017 04:00,111.5,244,68.33,12.54
08-02-2017 05:00,94.33,306.17,68.42,12.33
08-02-2017 06:00,104.67,511.67,69.17,16.25
08-02-2017 07:00,153.67,651.67,70.17,253.17
08-02-2017 08:00,188.5,893.5,61.08,430
08-02-2017 09:00,217.33,995.83,48.75,446.58
08-02-2017 10:00,193.17,659.17,43.25,453.17
08-02-2017 11:00,163.67,601.17,35.33,456.25
08-02-2017 12:00,156.17,584.5,31.42,454.67
08-02-2017 13:00,124.33,576,27.75,445.5
08-02-2017 14:00,107.5,461.5,24.83,440.08
08-02-2017 15:00,85.67,418.33,24.92,416.58
08-02-2017 16:00,65,487.83,25.12,359.17
08-02-2017 17:00,77.5,786,29.75,170.42
08-02-2017 18:00,119.83,294.51,35.33,15.83
08-02-2017 19:00,143.5,294.51,42.42,12.58
08-02-2017 20:00,142.67,651.5,50.08,12.58
08-02-2017 21:00,159.88,502,54.58,12.42
08-02-2017 22:00,212.83,467.83,56,12.42
08-02-2017 23:00,160.33,353,58.5,12.33
09-02-2017 00:00,130.5,283,61.5,12.42
09-02-2017 01:00,149.67,280.33,63.58,12.42
09-02-2017 02:00,161.17,266,64.33,12.42
09-02-2017 03:00,174.83,258.5,65,12.25
09-02-2017 04:00,177.67,277.33,66,12.42
09-02-2017 05:00,252.67,483.33,68.33,12.75
09-02-2017 06:00,295.33,716,69.42,14.75
09-02-2017 07:00,332.5,753,70.75,232.17
09-02-2017 08:00,276,294.51,61.75,429.33
09-02-2017 09:00,225.33,920.83,47.75,445.33
09-02-2017 10:00,195.5,619,43.08,452.5
09-02-2017 11:00,173.83,553.5,38.67,459
09-02-2017 12:00,98,484.33,35.5,463.08
09-02-2017 13:00,71,390,31.5,451.33
09-02-2017 14:00,62.83,332,32.75,444.5
09-02-2017 15:00,70.5,317.67,35.92,425.42
09-02-2017 16:00,64.38,323.17,38.83,373.33
09-02-2017 17:00,73.5,334.17,42.17,177.92
09-02-2017 18:00,76.17,338.33,47.08,15.83
09-02-2017 19:00,109.17,367.33,50.25,12.25
09-02-2017 20:00,119.5,432.25,53.75,12.54
09-02-2017 21:00,118,453.17,57.08,12.33
09-02-2017 22:00,132.5,468.5,60.75,12.5
09-02-2017 23:00,157.33,584.83,63.75,12.33
10-02-2017 00:00,165,554,64.42,12.42
10-02-2017 01:00,142,492.67,65.75,12.42
10-02-2017 02:00,126.67,189,67.58,12.25
10-02-2017 03:00,126.17,200.67,68.83,12.5
10-02-2017 04:00,128.33,189.17,69.67,12.67
10-02-2017 05:00,113.5,234,69.42,12.58
10-02-2017 06:00,134.5,363,69,16.58
10-02-2017 07:00,154.83,544.67,68.42,268.33
10-02-2017 08:00,170.67,594,59.25,438.08
10-02-2017 09:00,171.5,517,47.67,454.5
10-02-2017 10:00,128.5,372.5,40.42,460.42
10-02-2017 11:00,97.67,442.67,37.33,463.33
10-02-2017 12:00,75.67,393.5,33.83,465.33
10-02-2017 13:00,49,334.88,30.58,448.83
10-02-2017 14:00,49.83,356.83,31.92,442.42
10-02-2017 15:00,54.67,318.67,32.33,417.5
10-02-2017 16:00,56.17,261.17,32.67,352.42
10-02-2017 17:00,46.33,283.17,36.58,166.92
10-02-2017 18:00,51.5,299,42.33,16.17
10-02-2017 19:00,91.62,347.75,44.33,12.33
10-02-2017 20:00,75.5,366.33,48.08,12.33
10-02-2017 21:00,83.67,491,50.75,12.83
10-02-2017 22:00,118.17,461.5,53.42,12.42
10-02-2017 23:00,151.83,617,56.58,12.5
11-02-2017 00:00,165.67,598.83,58.33,12.67
11-02-2017 01:00,169.33,430.5,59.17,12.58
11-02-2017 02:00,195.17,442.83,60.42,12.58
11-02-2017 03:00,185,522.83,62.92,12.5
11-02-2017 04:00,150.67,329.83,63.58,12.25
11-02-2017 05:00,132.5,515.33,65.25,12.58
11-02-2017 06:00,153.83,752.83,66.17,17.25
11-02-2017 07:00,172.67,769,62.83,283.17
11-02-2017 08:00,176,693.67,48,432.67
11-02-2017 09:00,199.83,629.83,40.75,446.33
11-02-2017 10:00,181.83,535.5,37.12,453.21
11-02-2017 11:00,116,372.17,32.17,456.83
11-02-2017 12:00,92.67,383,28.92,455.33
11-02-2017 13:00,97.83,326.5,26.5,441.08
11-02-2017 14:00,76.83,277.5,24.33,436.75
11-02-2017 15:00,52.33,234.17,23.67,412.25
11-02-2017 16:00,59,265,26,356.92
11-02-2017 17:00,134.59,294.51,56.99,207.28
11-02-2017 18:00,134.59,294.51,56.99,207.28
11-02-2017 19:00,134.59,294.51,56.99,207.28
11-02-2017 20:00,134.59,294.51,56.99,207.28
11-02-2017 21:00,134.59,294.51,56.99,207.28
11-02-2017 22:00,134.59,294.51,56.99,207.28
11-02-2017 23:00,134.59,294.51,56.99,207.28
12-02-2017 00:00,134.59,294.51,56.99,207.28
12-02-2017 01:00,134.59,294.51,56.99,207.28
12-02-2017 02:00,134.59,294.51,56.99,207.28
12-02-2017 03:00,134.59,294.51,56.99,207.28
12-02-2017 04:00,134.59,294.51,56.99,207.28
12-02-2017 05:00,134.59,294.51,56.99,207.28
12-02-2017 06:00,134.59,294.51,56.99,207.28
12-02-2017 07:00,134.59,294.51,56.99,207.28
12-02-2017 08:00,134.59,294.51,56.99,207.28
12-02-2017 09:00,134.59,294.51,56.99,207.28
12-02-2017 10:00,134.59,294.51,56.99,207.28
12-02-2017 11:00,151.67,370.67,34.22,451.06
12-02-2017 12:00,110.5,339.17,31.25,450.83
12-02-2017 13:00,71.33,247.17,30.92,439.5
12-02-2017 14:00,91.33,299.83,31.33,434.25
12-02-2017 15:00,107.5,374.5,32.33,412.17
12-02-2017 16:00,107.5,327.33,34.33,375
12-02-2017 17:00,118.83,337.67,39,198
12-02-2017 18:00,119.33,393.83,44.33,16.33
12-02-2017 19:00,150,439,47.58,12.67
12-02-2017 20:00,137.5,336.83,47.67,12.5
12-02-2017 21:00,100.88,285.83,49.67,12.83
12-02-2017 22:00,107,213,50.42,12.42
12-02-2017 23:00,106.67,236.5,53.08,12.58
13-02-2017 00:00,105.17,269.67,53.58,12.58
13-02-2017 01:00,112.67,219.33,54.92,12.42
13-02-2017 02:00,140,203.67,57.17,12.58
13-02-2017 03:00,110.17,215,59.42,12.42
13-02-2017 04:00,110.83,211.83,61.67,12.67
13-02-2017 05:00,111,258.5,60.58,12.25
13-02-2017 06:00,123.33,450.67,62.83,17.58
13-02-2017 07:00,177.33,294.51,62.79,278.75
13-02-2017 08:00,246.67,294.51,46.58,430.75
13-02-2017 09:00,160.67,596.33,40.33,442.42
13-02-2017 10:00,156.5,455.17,37.42,449.33
13-02-2017 11:00,120.5,507.83,33.25,450.58
13-02-2017 12:00,121.33,445.5,26.67,451
13-02-2017 13:00,87.83,341.5,26.42,438.58
13-02-2017 14:00,85.5,348.33,28.67,433.33
13-02-2017 15:00,80.67,305.33,28.58,408.75
13-02-2017 16:00,90.5,362.5,29.92,345.25
13-02-2017 17:00,71.83,378.5,35.5,178.75
13-02-2017 18:00,70.83,333.5,41.42,16.67
13-02-2017 19:00,101.5,389.17,47.83,12.5
13-02-2017 20:00,133.5,374.17,51.33,12.42
13-02-2017 21:00,135,447.83,54.75,12.5
13-02-2017 22:00,154.5,340.83,59,12.58
13-02-2017 23:00,153.33,359.5,60,12.58
14-02-2017 00:00,158.83,356,61.17,12.5
14-02-2017 01:00,154.83,336.17,60.83,12.46
14-02-2017 02:00,169,243.17,62.17,12.5
14-02-2017 03:00,192.83,290.5,65,12.33
14-02-2017 04:00,178.83,358.67,64.67,12.42
14-02-2017 05:00,137,307.33,64.08,12.33
14-02-2017 06:00,131.25,440.25,63.08,18.83
14-02-2017 07:00,137.67,578.67,61.42,288.17
14-02-2017 08:00,179.67,753.17,46.17,429.5
14-02-2017 09:00,173,497.5,40.5,443.92
14-02-2017 10:00,168.11,464.44,34.83,449.94
14-02-2017 11:00,147.5,539,32.25,452.75
14-02-2017 12:00,122.33,456.83,31.42,451.75
14-02-2017 13:00,81.83,330.67,28.83,437.33
14-02-2017 14:00,67.67,361.33,26.25,435.83
14-02-2017 15:00,51.17,268.83,26.17,412.58
14-02-2017 16:00,56.67,273,30,382.5
14-02-2017 17:00,78.33,396.67,33.08,262.75
14-02-2017 18:00,76.5,428.33,40.75,15.5
14-02-2017 19:00,117.83,649.5,47.92,12.83
